(79, 11, 12)
(79, 11, 11)
(79, 11, 11)
(79, 11, 11)
(79, 11, 11)
(78, 11, 10)
(78, 11, 11)
(78, 11, 10)
(78, 11, 11)
(78, 11, 10)
(78, 11, 10)
(78, 11, 10)
(78, 11, 11)
(78, 11, 10)
(78, 11, 10)
(78, 11, 10)
(78, 11, 11)
(79, 9, 14)
(78, 9, 12)
(77, 9, 12)
(79, 10, 12)
(78, 10, 11)
(77, 10, 9)
(76, 10, 9)
(77, 10, 11)
(73, 7, 9)
(77, 11, 9)
(78, 12, 10)
(76, 11, 10)
(76, 11, 10)
(76, 11, 11)
(76, 11, 9)
(76, 11, 9)
(77, 11, 10)
(77, 10, 11)
(76, 9, 10)
(78, 11, 11)
(79, 12, 10)
(77, 12, 9)
(77, 10, 11)
(77, 11, 10)
(76, 11, 9)
(78, 11, 11)
(77, 11, 11)
(76, 12, 10)
(75, 12, 8)
(76, 11, 11)
(73, 11, 8)
(70, 9, 9)
(74, 9, 10)
(75, 10, 9)
(74, 10, 7)
(74, 12, 8)
(74, 10, 10)
(74, 10, 10)
(68, 9, 7)
(73, 10, 8)
(78, 12, 14)
(75, 12, 10)
(74, 10, 10)
(71, 10, 9)
(68, 10, 6)
(73, 10, 9)
(72, 9, 9)
(72, 10, 8)
(72, 10, 8)
(73, 10, 8)
(73, 10, 9)
(73, 10, 8)
(72, 10, 7)
(72, 10, 9)
(72, 10, 9)
(68, 10, 6)
(73, 11, 11)
(74, 10, 11)
(75, 11, 11)
(73, 10, 9)
(75, 10, 10)
(76, 11, 11)
(76, 11, 11)
(75, 11, 9)
(75, 11, 9)
(75, 12, 8)
(75, 11, 8)
(75, 12, 9)
(77, 11, 10)
(78, 11, 11)
(77, 11, 10)
(78, 10, 13)
(77, 10, 9)
(74, 10, 7)
(79, 12, 13)
(76, 11, 10)
(77, 12, 10)
(75, 10, 10)
(74, 9, 10)
(75, 12, 9)
(75, 10, 10)
(75, 12, 10)
(77, 12, 11)
